,TransactionID,ProductID,Quantity,TransactionDate,CustomerID,ProductName,Price,Line_item_price
654,2587,46,2,2023-08-03,100000684,Artsy Asymmetrical Shirt,1800000,3600000
655,1363,46,1,2023-08-01,100000089,Artsy Asymmetrical Shirt,1800000,1800000
656,3082,46,2,2023-06-16,100001546,Artsy Asymmetrical Shirt,1800000,3600000
657,4303,46,2,2023-08-13,100000153,Artsy Asymmetrical Shirt,1800000,3600000
658,139,46,1,2023-07-13,100001367,Artsy Asymmetrical Shirt,1800000,1800000
659,2507,46,1,2023-06-22,100000001,Artsy Asymmetrical Shirt,1800000,1800000
660,1976,46,1,2023-07-16,100001678,Artsy Asymmetrical Shirt,1800000,1800000
661,2422,46,2,2023-08-05,100001628,Artsy Asymmetrical Shirt,1800000,3600000
662,1897,46,1,2023-08-07,100000097,Artsy Asymmetrical Shirt,1800000,1800000
663,3027,46,1,2023-06-02,100001941,Artsy Asymmetrical Shirt,1800000,1800000
664,2655,46,2,2023-07-22,100000185,Artsy Asymmetrical Shirt,1800000,3600000
665,775,46,2,2023-07-16,100001392,Artsy Asymmetrical Shirt,1800000,3600000
666,4108,46,1,2023-08-21,100000847,Artsy Asymmetrical Shirt,1800000,1800000
667,3517,46,1,2023-08-12,100000231,Artsy Asymmetrical Shirt,1800000,1800000
668,1719,46,2,2023-08-02,100001414,Artsy Asymmetrical Shirt,1800000,3600000
669,3984,46,2,2023-08-18,100001596,Artsy Asymmetrical Shirt,1800000,3600000
670,4364,46,1,2023-07-05,100001655,Artsy Asymmetrical Shirt,1800000,1800000
671,762,46,2,2023-08-10,100000738,Artsy Asymmetrical Shirt,1800000,3600000
672,1199,46,1,2023-07-22,100000248,Artsy Asymmetrical Shirt,1800000,1800000
673,836,46,1,2023-06-22,100000732,Artsy Asymmetrical Shirt,1800000,1800000
674,757,46,1,2023-06-26,100001417,Artsy Asymmetrical Shirt,1800000,1800000
675,3177,46,2,2023-06-24,100000207,Artsy Asymmetrical Shirt,1800000,3600000
676,1464,46,1,2023-07-05,100000820,Artsy Asymmetrical Shirt,1800000,1800000
677,1693,46,2,2023-08-01,100000501,Artsy Asymmetrical Shirt,1800000,3600000
678,659,46,2,2023-06-11,100001011,Artsy Asymmetrical Shirt,1800000,3600000
679,3971,46,2,2023-08-25,100000160,Artsy Asymmetrical Shirt,1800000,3600000
680,2196,46,2,2023-06-30,100001284,Artsy Asymmetrical Shirt,1800000,3600000
681,3876,46,1,2023-06-12,100001009,Artsy Asymmetrical Shirt,1800000,1800000
682,1422,46,1,2023-08-18,100001802,Artsy Asymmetrical Shirt,1800000,1800000
683,2697,46,1,2023-06-30,100000890,Artsy Asymmetrical Shirt,1800000,1800000
684,4444,46,2,2023-06-05,100001607,Artsy Asymmetrical Shirt,1800000,3600000
685,1266,46,2,2023-06-19,100001235,Artsy Asymmetrical Shirt,1800000,3600000
686,2286,46,1,2023-08-09,100001136,Artsy Asymmetrical Shirt,1800000,1800000
687,2047,46,1,2023-06-13,100001131,Artsy Asymmetrical Shirt,1800000,1800000
688,449,46,1,2023-06-29,100000026,Artsy Asymmetrical Shirt,1800000,1800000
689,2597,46,2,2023-06-11,100001989,Artsy Asymmetrical Shirt,1800000,3600000
690,3338,46,1,2023-06-30,100000662,Artsy Asymmetrical Shirt,1800000,1800000
691,220,46,2,2023-06-17,100001819,Artsy Asymmetrical Shirt,1800000,3600000
692,4078,46,1,2023-08-23,100000708,Artsy Asymmetrical Shirt,1800000,1800000
693,763,46,2,2023-06-26,100001712,Artsy Asymmetrical Shirt,1800000,3600000
694,1465,46,1,2023-08-18,100001639,Artsy Asymmetrical Shirt,1800000,1800000
695,2946,46,1,2023-06-09,100000497,Artsy Asymmetrical Shirt,1800000,1800000
696,2357,46,1,2023-06-04,100001505,Artsy Asymmetrical Shirt,1800000,1800000
697,282,46,2,2023-06-22,100001136,Artsy Asymmetrical Shirt,1800000,3600000
698,3900,46,1,2023-06-15,100000413,Artsy Asymmetrical Shirt,1800000,1800000
699,3750,46,2,2023-07-27,100000201,Artsy Asymmetrical Shirt,1800000,3600000
700,217,46,2,2023-06-08,100001722,Artsy Asymmetrical Shirt,1800000,3600000
701,2294,46,1,2023-07-24,100000855,Artsy Asymmetrical Shirt,1800000,1800000
702,1857,46,2,2023-06-08,100000730,Artsy Asymmetrical Shirt,1800000,3600000
703,3882,46,1,2023-08-08,100001861,Artsy Asymmetrical Shirt,1800000,1800000
704,2210,46,2,2023-08-24,100000453,Artsy Asymmetrical Shirt,1800000,3600000
705,370,46,1,2023-06-21,100000001,Artsy Asymmetrical Shirt,1800000,1800000
706,593,46,1,2023-07-20,100000935,Artsy Asymmetrical Shirt,1800000,1800000
707,2958,46,1,2023-08-05,100001147,Artsy Asymmetrical Shirt,1800000,1800000
708,1903,46,1,2023-06-13,100000068,Artsy Asymmetrical Shirt,1800000,1800000
709,2011,46,1,2023-08-15,100000994,Artsy Asymmetrical Shirt,1800000,1800000
710,697,46,2,2023-07-14,100000895,Artsy Asymmetrical Shirt,1800000,3600000
711,389,46,1,2023-07-02,100001143,Artsy Asymmetrical Shirt,1800000,1800000
712,2057,46,1,2023-07-31,100001804,Artsy Asymmetrical Shirt,1800000,1800000
713,3647,46,1,2023-06-11,100000462,Artsy Asymmetrical Shirt,1800000,1800000
714,227,46,2,2023-07-17,100000645,Artsy Asymmetrical Shirt,1800000,3600000
715,4005,46,2,2023-06-07,100000021,Artsy Asymmetrical Shirt,1800000,3600000
716,3893,46,1,2023-07-26,100000984,Artsy Asymmetrical Shirt,1800000,1800000
717,6,46,1,2023-07-21,100001095,Artsy Asymmetrical Shirt,1800000,1800000
718,2607,46,1,2023-07-16,100000923,Artsy Asymmetrical Shirt,1800000,1800000
719,2039,46,2,2023-06-22,100000981,Artsy Asymmetrical Shirt,1800000,3600000
720,915,46,2,2023-08-08,100000823,Artsy Asymmetrical Shirt,1800000,3600000
721,851,46,1,2023-06-11,100001676,Artsy Asymmetrical Shirt,1800000,1800000
722,1328,46,2,2023-06-11,100001345,Artsy Asymmetrical Shirt,1800000,3600000
723,1991,46,2,2023-07-22,100001109,Artsy Asymmetrical Shirt,1800000,3600000
724,679,46,2,2023-06-29,100000801,Artsy Asymmetrical Shirt,1800000,3600000
725,4307,46,2,2023-07-15,100001967,Artsy Asymmetrical Shirt,1800000,3600000
726,3423,46,1,2023-08-19,100000492,Artsy Asymmetrical Shirt,1800000,1800000
727,1654,46,2,2023-07-28,100001107,Artsy Asymmetrical Shirt,1800000,3600000
728,177,46,2,2023-06-18,100000612,Artsy Asymmetrical Shirt,1800000,3600000
729,4343,46,1,2023-08-23,100000819,Artsy Asymmetrical Shirt,1800000,1800000
730,1715,46,1,2023-06-17,100000054,Artsy Asymmetrical Shirt,1800000,1800000
731,3556,46,1,2023-07-16,100001827,Artsy Asymmetrical Shirt,1800000,1800000
732,856,46,1,2023-07-18,100000794,Artsy Asymmetrical Shirt,1800000,1800000
733,3289,46,1,2023-07-28,100000821,Artsy Asymmetrical Shirt,1800000,1800000
734,1988,46,2,2023-08-06,100001942,Artsy Asymmetrical Shirt,1800000,3600000
735,2896,46,2,2023-06-19,100001088,Artsy Asymmetrical Shirt,1800000,3600000
736,2590,46,1,2023-07-12,100001654,Artsy Asymmetrical Shirt,1800000,1800000
737,2252,8,2,2023-08-20,100001193,Vintage Graphic Tee,1650000,3300000
738,1045,8,2,2023-06-26,100001046,Vintage Graphic Tee,1650000,3300000
739,1621,8,1,2023-07-25,100001926,Vintage Graphic Tee,1650000,1650000
740,541,8,2,2023-07-30,100000320,Vintage Graphic Tee,1650000,3300000
741,1130,8,2,2023-08-04,100000137,Vintage Graphic Tee,1650000,3300000
742,75,8,1,2023-07-08,100001363,Vintage Graphic Tee,1650000,1650000
743,1469,8,2,2023-07-20,100001970,Vintage Graphic Tee,1650000,3300000
744,2706,8,2,2023-08-10,100000459,Vintage Graphic Tee,1650000,3300000
745,2148,8,2,2023-06-06,100001796,Vintage Graphic Tee,1650000,3300000
746,1299,8,2,2023-06-17,100001400,Vintage Graphic Tee,1650000,3300000
747,702,8,1,2023-06-28,100001931,Vintage Graphic Tee,1650000,1650000
748,528,8,1,2023-08-20,100000537,Vintage Graphic Tee,1650000,1650000
749,2606,8,2,2023-07-07,100001666,Vintage Graphic Tee,1650000,3300000
750,4007,8,2,2023-08-07,100001080,Vintage Graphic Tee,1650000,3300000
751,226,8,2,2023-07-15,100001012,Vintage Graphic Tee,1650000,3300000
752,2179,8,2,2023-08-23,100001290,Vintage Graphic Tee,1650000,3300000
753,3676,8,1,2023-06-17,100001134,Vintage Graphic Tee,1650000,1650000
754,2854,8,1,2023-06-26,100001243,Vintage Graphic Tee,1650000,1650000
755,4327,8,1,2023-07-27,100000786,Vintage Graphic Tee,1650000,1650000
756,3678,8,2,2023-08-06,100000361,Vintage Graphic Tee,1650000,3300000
757,2863,8,1,2023-06-25,100001112,Vintage Graphic Tee,1650000,1650000
758,649,8,2,2023-06-13,100000696,Vintage Graphic Tee,1650000,3300000
759,1010,8,2,2023-06-24,100001142,Vintage Graphic Tee,1650000,3300000
760,4081,8,1,2023-08-24,100000503,Vintage Graphic Tee,1650000,1650000
761,3762,8,2,2023-06-23,100001244,Vintage Graphic Tee,1650000,3300000
762,1673,8,1,2023-07-26,100000951,Vintage Graphic Tee,1650000,1650000
763,396,8,2,2023-06-22,100001443,Vintage Graphic Tee,1650000,3300000
764,939,8,1,2023-06-16,100001425,Vintage Graphic Tee,1650000,1650000
765,4484,8,1,2023-06-09,100000403,Vintage Graphic Tee,1650000,1650000
766,3334,8,2,2023-07-11,100000042,Vintage Graphic Tee,1650000,3300000
767,3286,8,2,2023-06-23,100001985,Vintage Graphic Tee,1650000,3300000
768,993,8,1,2023-08-08,100001570,Vintage Graphic Tee,1650000,1650000
769,3583,8,2,2023-06-26,100000891,Vintage Graphic Tee,1650000,3300000
770,1619,8,1,2023-08-20,100001829,Vintage Graphic Tee,1650000,1650000
771,1725,8,1,2023-07-10,100001858,Vintage Graphic Tee,1650000,1650000
772,793,8,2,2023-07-27,100000176,Vintage Graphic Tee,1650000,3300000
773,105,8,2,2023-07-02,100001981,Vintage Graphic Tee,1650000,3300000
774,405,8,1,2023-07-01,100000098,Vintage Graphic Tee,1650000,1650000
775,233,8,1,2023-07-26,100001821,Vintage Graphic Tee,1650000,1650000
776,744,8,2,2023-07-11,100000825,Vintage Graphic Tee,1650000,3300000
777,665,8,1,2023-07-18,100000431,Vintage Graphic Tee,1650000,1650000
778,1532,8,2,2023-06-25,100001834,Vintage Graphic Tee,1650000,3300000
779,3264,8,1,2023-07-02,100001693,Vintage Graphic Tee,1650000,1650000
780,3067,8,1,2023-06-13,100001584,Vintage Graphic Tee,1650000,1650000
781,4254,8,2,2023-08-08,100001944,Vintage Graphic Tee,1650000,3300000
782,4419,8,2,2023-07-13,100000532,Vintage Graphic Tee,1650000,3300000
783,2229,8,2,2023-07-27,100001063,Vintage Graphic Tee,1650000,3300000
784,3210,8,2,2023-06-08,100000977,Vintage Graphic Tee,1650000,3300000
785,35,8,1,2023-06-30,100000021,Vintage Graphic Tee,1650000,1650000
786,1559,8,2,2023-06-27,100000682,Vintage Graphic Tee,1650000,3300000
787,4089,8,1,2023-06-19,100000163,Vintage Graphic Tee,1650000,1650000
788,481,8,2,2023-08-10,100001372,Vintage Graphic Tee,1650000,3300000
789,1878,8,1,2023-08-03,100001728,Vintage Graphic Tee,1650000,1650000
790,1700,8,1,2023-07-30,100000830,Vintage Graphic Tee,1650000,1650000
791,2323,8,2,2023-07-28,100000523,Vintage Graphic Tee,1650000,3300000
792,2197,8,1,2023-06-25,100001418,Vintage Graphic Tee,1650000,1650000
793,3325,8,2,2023-07-27,100000845,Vintage Graphic Tee,1650000,3300000
794,4264,8,1,2023-06-03,100001325,Vintage Graphic Tee,1650000,1650000
795,1361,8,1,2023-07-29,100000558,Vintage Graphic Tee,1650000,1650000
796,833,8,2,2023-07-17,100001156,Vintage Graphic Tee,1650000,3300000
797,441,8,2,2023-07-19,100001693,Vintage Graphic Tee,1650000,3300000
798,2195,8,1,2023-07-17,100001560,Vintage Graphic Tee,1650000,1650000
799,2890,8,1,2023-08-21,100001367,Vintage Graphic Tee,1650000,1650000
800,3273,8,1,2023-07-26,100000398,Vintage Graphic Tee,1650000,1650000
801,4478,8,1,2023-08-03,100000048,Vintage Graphic Tee,1650000,1650000
802,1886,8,2,2023-08-02,100001802,Vintage Graphic Tee,1650000,3300000
803,77,8,1,2023-06-16,100001390,Vintage Graphic Tee,1650000,1650000
804,4024,8,2,2023-08-17,100000610,Vintage Graphic Tee,1650000,3300000
805,4022,8,1,2023-06-08,100000570,Vintage Graphic Tee,1650000,1650000
806,3138,8,1,2023-06-20,100000427,Vintage Graphic Tee,1650000,1650000
807,1507,8,2,2023-07-08,100001932,Vintage Graphic Tee,1650000,3300000
808,3472,8,1,2023-07-29,100001120,Vintage Graphic Tee,1650000,1650000
809,2971,8,2,2023-06-03,100001357,Vintage Graphic Tee,1650000,3300000
810,3712,8,2,2023-08-15,100000601,Vintage Graphic Tee,1650000,3300000
811,3400,8,1,2023-08-09,100001764,Vintage Graphic Tee,1650000,1650000
812,3089,8,2,2023-07-19,100001277,Vintage Graphic Tee,1650000,3300000
813,1790,8,1,2023-08-24,100001757,Vintage Graphic Tee,1650000,1650000
814,3815,8,2,2023-08-22,100000970,Vintage Graphic Tee,1650000,3300000
815,2638,8,2,2023-08-18,100000607,Vintage Graphic Tee,1650000,3300000
816,866,8,2,2023-06-15,100001388,Vintage Graphic Tee,1650000,3300000
817,2016,8,1,2023-08-03,100001296,Vintage Graphic Tee,1650000,1650000
818,1037,8,2,2023-08-09,100000517,Vintage Graphic Tee,1650000,3300000
819,640,8,1,2023-06-06,100000860,Vintage Graphic Tee,1650000,1650000
820,2336,8,1,2023-08-24,100000686,Vintage Graphic Tee,1650000,1650000
821,4322,8,1,2023-08-09,100000762,Vintage Graphic Tee,1650000,1650000
822,1752,8,2,2023-07-30,100000181,Vintage Graphic Tee,1650000,3300000
823,1390,8,2,2023-07-29,100000328,Vintage Graphic Tee,1650000,3300000
824,792,8,2,2023-07-04,100001042,Vintage Graphic Tee,1650000,3300000
825,2109,8,2,2023-08-09,100000060,Vintage Graphic Tee,1650000,3300000
826,3027,8,2,2023-06-02,100001941,Vintage Graphic Tee,1650000,3300000
827,4119,8,1,2023-08-15,100001152,Vintage Graphic Tee,1650000,1650000
828,2224,8,2,2023-06-16,100000348,Vintage Graphic Tee,1650000,3300000
829,1496,8,1,2023-06-13,100001277,Vintage Graphic Tee,1650000,1650000
830,3045,8,2,2023-08-12,100001072,Vintage Graphic Tee,1650000,3300000
831,3856,8,2,2023-06-04,100001449,Vintage Graphic Tee,1650000,3300000
832,3250,8,1,2023-07-04,100001339,Vintage Graphic Tee,1650000,1650000
833,4239,8,1,2023-08-13,100001070,Vintage Graphic Tee,1650000,1650000
834,3886,8,1,2023-08-14,100001851,Vintage Graphic Tee,1650000,1650000
835,2759,8,2,2023-06-14,100000510,Vintage Graphic Tee,1650000,3300000
836,3105,8,2,2023-08-16,100000998,Vintage Graphic Tee,1650000,3300000
837,4256,8,2,2023-06-09,100001829,Vintage Graphic Tee,1650000,3300000
838,1256,8,2,2023-07-17,100001976,Vintage Graphic Tee,1650000,3300000
839,2595,8,1,2023-07-17,100001835,Vintage Graphic Tee,1650000,1650000
840,902,8,1,2023-07-03,100000894,Vintage Graphic Tee,1650000,1650000
841,913,8,1,2023-08-22,100001392,Vintage Graphic Tee,1650000,1650000
842,2592,8,1,2023-08-11,100000694,Vintage Graphic Tee,1650000,1650000
843,1265,8,2,2023-08-01,100001548,Vintage Graphic Tee,1650000,3300000
844,473,8,1,2023-07-12,100001069,Vintage Graphic Tee,1650000,1650000
845,4271,8,2,2023-07-10,100001787,Vintage Graphic Tee,1650000,3300000
846,403,8,1,2023-08-21,100000509,Vintage Graphic Tee,1650000,1650000
847,54,8,1,2023-07-09,100001590,Vintage Graphic Tee,1650000,1650000
848,891,8,2,2023-08-20,100001474,Vintage Graphic Tee,1650000,3300000
849,3956,8,2,2023-07-21,100001604,Vintage Graphic Tee,1650000,3300000
850,3956,8,1,2023-07-21,100001604,Vintage Graphic Tee,1650000,1650000
851,2031,8,1,2023-06-01,100000982,Vintage Graphic Tee,1650000,1650000
852,2218,8,2,2023-06-02,100000592,Vintage Graphic Tee,1650000,3300000
853,2925,8,1,2023-07-13,100000815,Vintage Graphic Tee,1650000,1650000
854,1415,8,2,2023-07-10,100001319,Vintage Graphic Tee,1650000,3300000
855,4497,8,2,2023-08-19,100000381,Vintage Graphic Tee,1650000,3300000
856,2062,8,1,2023-07-01,100001762,Vintage Graphic Tee,1650000,1650000
857,3997,8,2,2023-06-18,100001517,Vintage Graphic Tee,1650000,3300000
858,2367,8,2,2023-08-10,100000886,Vintage Graphic Tee,1650000,3300000
859,1702,8,1,2023-06-17,100001920,Vintage Graphic Tee,1650000,1650000
860,2640,8,2,2023-07-17,100000419,Vintage Graphic Tee,1650000,3300000
861,2450,8,2,2023-07-15,100001763,Vintage Graphic Tee,1650000,3300000
862,1058,8,2,2023-08-04,100000050,Vintage Graphic Tee,1650000,3300000
863,4065,8,1,2023-06-18,100001120,Vintage Graphic Tee,1650000,1650000
864,1648,8,2,2023-07-12,100000155,Vintage Graphic Tee,1650000,3300000
865,2059,8,1,2023-07-24,100001297,Vintage Graphic Tee,1650000,1650000
866,3558,8,2,2023-06-16,100000835,Vintage Graphic Tee,1650000,3300000
867,2532,8,1,2023-08-23,100001994,Vintage Graphic Tee,1650000,1650000
868,2616,8,1,2023-06-07,100000352,Vintage Graphic Tee,1650000,1650000
869,2490,8,1,2023-08-18,100000400,Vintage Graphic Tee,1650000,1650000
870,3843,8,2,2023-08-16,100001794,Vintage Graphic Tee,1650000,3300000
871,703,8,1,2023-07-12,100000689,Vintage Graphic Tee,1650000,1650000
872,3326,8,2,2023-07-25,100001555,Vintage Graphic Tee,1650000,3300000
873,748,8,1,2023-06-22,100001098,Vintage Graphic Tee,1650000,1650000
874,1955,8,1,2023-07-04,100001846,Vintage Graphic Tee,1650000,1650000
875,456,8,2,2023-08-24,100000959,Vintage Graphic Tee,1650000,3300000
876,590,8,2,2023-06-05,100000046,Vintage Graphic Tee,1650000,3300000
877,4431,8,1,2023-07-04,100000771,Vintage Graphic Tee,1650000,1650000
878,3730,8,1,2023-07-14,100001847,Vintage Graphic Tee,1650000,1650000
879,1618,8,2,2023-06-30,100000074,Vintage Graphic Tee,1650000,3300000
880,3448,8,1,2023-07-22,100000593,Vintage Graphic Tee,1650000,1650000
881,4281,8,2,2023-08-20,100001466,Vintage Graphic Tee,1650000,3300000
882,1929,8,1,2023-07-01,100000060,Vintage Graphic Tee,1650000,1650000
883,2247,8,2,2023-06-12,100000780,Vintage Graphic Tee,1650000,3300000
884,2110,8,2,2023-07-28,100000938,Vintage Graphic Tee,1650000,3300000
885,1173,8,1,2023-06-01,100000633,Vintage Graphic Tee,1650000,1650000
886,3595,8,1,2023-07-19,100001850,Vintage Graphic Tee,1650000,1650000
887,3178,8,2,2023-06-23,100000617,Vintage Graphic Tee,1650000,3300000
888,4247,8,2,2023-08-05,100001782,Vintage Graphic Tee,1650000,3300000
889,552,8,2,2023-07-12,100000833,Vintage Graphic Tee,1650000,3300000
890,1821,8,2,2023-06-02,100001781,Vintage Graphic Tee,1650000,3300000
891,255,8,1,2023-07-21,100001434,Vintage Graphic Tee,1650000,1650000
892,805,21,1,2023-07-27,100001407,Boho Lace-Up Blouse,2250000,2250000
893,2452,21,2,2023-06-22,100001701,Boho Lace-Up Blouse,2250000,4500000
894,1824,21,2,2023-06-30,100000493,Boho Lace-Up Blouse,2250000,4500000
895,2740,21,1,2023-07-08,100001227,Boho Lace-Up Blouse,2250000,2250000
896,1309,21,2,2023-07-24,100001373,Boho Lace-Up Blouse,2250000,4500000
897,101,21,2,2023-08-12,100000729,Boho Lace-Up Blouse,2250000,4500000
898,2080,21,2,2023-06-18,100000920,Boho Lace-Up Blouse,2250000,4500000
899,3146,21,1,2023-08-11,100000066,Boho Lace-Up Blouse,2250000,2250000
900,1053,21,1,2023-06-21,100001108,Boho Lace-Up Blouse,2250000,2250000
901,3877,21,1,2023-08-08,100000930,Boho Lace-Up Blouse,2250000,2250000
902,1925,21,1,2023-06-09,100000295,Boho Lace-Up Blouse,2250000,2250000
903,3763,21,2,2023-07-27,100000525,Boho Lace-Up Blouse,2250000,4500000
904,2148,21,2,2023-06-06,100001796,Boho Lace-Up Blouse,2250000,4500000
905,1920,21,2,2023-08-11,100000153,Boho Lace-Up Blouse,2250000,4500000
906,3936,21,1,2023-07-05,100000671,Boho Lace-Up Blouse,2250000,2250000
907,3789,21,1,2023-07-03,100001132,Boho Lace-Up Blouse,2250000,2250000
908,1302,21,2,2023-06-03,100000661,Boho Lace-Up Blouse,2250000,4500000
909,3124,21,1,2023-06-28,100000072,Boho Lace-Up Blouse,2250000,2250000
910,3282,21,1,2023-07-12,100001811,Boho Lace-Up Blouse,2250000,2250000
911,356,21,1,2023-07-04,100000472,Boho Lace-Up Blouse,2250000,2250000
912,3898,21,1,2023-06-15,100000875,Boho Lace-Up Blouse,2250000,2250000
913,828,21,2,2023-06-25,100001209,Boho Lace-Up Blouse,2250000,4500000
914,3986,21,1,2023-06-28,100001377,Boho Lace-Up Blouse,2250000,2250000
915,3072,21,2,2023-08-14,100000630,Boho Lace-Up Blouse,2250000,4500000
916,1401,21,1,2023-07-06,100001604,Boho Lace-Up Blouse,2250000,2250000
917,617,21,1,2023-07-17,100001931,Boho Lace-Up Blouse,2250000,2250000
918,2034,21,2,2023-07-24,100001550,Boho Lace-Up Blouse,2250000,4500000
919,649,21,2,2023-06-13,100000696,Boho Lace-Up Blouse,2250000,4500000
920,237,21,1,2023-06-12,100001529,Boho Lace-Up Blouse,2250000,2250000
921,3783,21,1,2023-07-22,100001840,Boho Lace-Up Blouse,2250000,2250000
922,2666,21,1,2023-06-01,100000866,Boho Lace-Up Blouse,2250000,2250000
923,3931,21,1,2023-08-15,100001952,Boho Lace-Up Blouse,2250000,2250000
924,2915,21,2,2023-07-25,100001645,Boho Lace-Up Blouse,2250000,4500000
925,295,21,1,2023-06-24,100001248,Boho Lace-Up Blouse,2250000,2250000
926,2603,21,1,2023-06-12,100000311,Boho Lace-Up Blouse,2250000,2250000
927,3084,21,2,2023-06-15,100000968,Boho Lace-Up Blouse,2250000,4500000
928,3084,21,2,2023-06-15,100000968,Boho Lace-Up Blouse,2250000,4500000
929,2005,21,2,2023-06-02,100001500,Boho Lace-Up Blouse,2250000,4500000
930,210,21,1,2023-06-17,100001678,Boho Lace-Up Blouse,2250000,2250000
931,3552,21,2,2023-06-26,100000462,Boho Lace-Up Blouse,2250000,4500000
932,510,21,2,2023-08-04,100000853,Boho Lace-Up Blouse,2250000,4500000
933,4040,21,2,2023-08-02,100001678,Boho Lace-Up Blouse,2250000,4500000
934,4262,21,2,2023-06-24,100001652,Boho Lace-Up Blouse,2250000,4500000
935,1940,21,1,2023-08-22,100000171,Boho Lace-Up Blouse,2250000,2250000
936,133,21,2,2023-06-19,100000014,Boho Lace-Up Blouse,2250000,4500000
937,4135,21,1,2023-06-30,100000543,Boho Lace-Up Blouse,2250000,2250000
938,1964,21,1,2023-06-30,100000660,Boho Lace-Up Blouse,2250000,2250000
939,890,21,1,2023-08-04,100001149,Boho Lace-Up Blouse,2250000,2250000
940,3392,21,2,2023-06-12,100000767,Boho Lace-Up Blouse,2250000,4500000
941,1559,21,1,2023-06-27,100000682,Boho Lace-Up Blouse,2250000,2250000
942,3743,21,2,2023-08-24,100001177,Boho Lace-Up Blouse,2250000,4500000
943,326,21,2,2023-06-23,100001224,Boho Lace-Up Blouse,2250000,4500000
944,4261,21,1,2023-06-04,100001336,Boho Lace-Up Blouse,2250000,2250000
945,481,21,2,2023-08-10,100001372,Boho Lace-Up Blouse,2250000,4500000
946,2917,21,1,2023-08-24,100000841,Boho Lace-Up Blouse,2250000,2250000
947,4087,21,1,2023-08-20,100000475,Boho Lace-Up Blouse,2250000,2250000
948,4298,21,1,2023-07-11,100001904,Boho Lace-Up Blouse,2250000,2250000
949,2438,21,2,2023-06-24,100000898,Boho Lace-Up Blouse,2250000,4500000
950,2099,21,1,2023-07-14,100001998,Boho Lace-Up Blouse,2250000,2250000
951,3004,21,2,2023-07-01,100001606,Boho Lace-Up Blouse,2250000,4500000
952,4288,21,2,2023-06-22,100000611,Boho Lace-Up Blouse,2250000,4500000
953,957,21,1,2023-08-08,100000735,Boho Lace-Up Blouse,2250000,2250000
954,381,21,1,2023-07-02,100001122,Boho Lace-Up Blouse,2250000,2250000
955,2805,21,2,2023-07-30,100001969,Boho Lace-Up Blouse,2250000,4500000
956,1690,21,1,2023-07-01,100001198,Boho Lace-Up Blouse,2250000,2250000
957,1572,21,1,2023-08-22,100000603,Boho Lace-Up Blouse,2250000,2250000
958,1807,21,1,2023-06-24,100000127,Boho Lace-Up Blouse,2250000,2250000
959,3766,21,2,2023-08-03,100001764,Boho Lace-Up Blouse,2250000,4500000
960,1578,21,2,2023-06-15,100001052,Boho Lace-Up Blouse,2250000,4500000
961,973,21,1,2023-06-07,100001201,Boho Lace-Up Blouse,2250000,2250000
962,1729,21,1,2023-08-16,100001077,Boho Lace-Up Blouse,2250000,2250000
963,1891,21,2,2023-06-19,100001136,Boho Lace-Up Blouse,2250000,4500000
964,3149,21,1,2023-07-05,100000380,Boho Lace-Up Blouse,2250000,2250000
965,2710,21,1,2023-08-09,100000918,Boho Lace-Up Blouse,2250000,2250000
966,731,21,1,2023-07-15,100000848,Boho Lace-Up Blouse,2250000,2250000
967,731,21,1,2023-07-15,100000848,Boho Lace-Up Blouse,2250000,2250000
968,974,21,1,2023-08-18,100000539,Boho Lace-Up Blouse,2250000,2250000
969,278,21,1,2023-07-17,100001533,Boho Lace-Up Blouse,2250000,2250000
970,839,21,2,2023-06-21,100000657,Boho Lace-Up Blouse,2250000,4500000
971,30,21,1,2023-07-15,100000955,Boho Lace-Up Blouse,2250000,2250000
972,2598,21,1,2023-07-31,100000913,Boho Lace-Up Blouse,2250000,2250000
973,3694,21,2,2023-08-13,100001514,Boho Lace-Up Blouse,2250000,4500000
974,2830,21,1,2023-06-06,100001168,Boho Lace-Up Blouse,2250000,2250000
975,1598,21,2,2023-06-28,100000566,Boho Lace-Up Blouse,2250000,4500000
976,3811,21,1,2023-06-26,100000762,Boho Lace-Up Blouse,2250000,2250000
977,81,21,2,2023-07-11,100000508,Boho Lace-Up Blouse,2250000,4500000
978,2733,21,2,2023-07-14,100000575,Boho Lace-Up Blouse,2250000,4500000
979,2423,21,2,2023-08-04,100001332,Boho Lace-Up Blouse,2250000,4500000
980,2589,21,2,2023-07-16,100001756,Boho Lace-Up Blouse,2250000,4500000
981,3745,21,2,2023-07-09,100001765,Boho Lace-Up Blouse,2250000,4500000
982,2889,21,1,2023-06-19,100001664,Boho Lace-Up Blouse,2250000,2250000
983,3826,21,2,2023-08-15,100001070,Boho Lace-Up Blouse,2250000,4500000
984,2894,21,1,2023-07-29,100000724,Boho Lace-Up Blouse,2250000,2250000
985,1282,21,1,2023-07-31,100001392,Boho Lace-Up Blouse,2250000,2250000
986,3337,21,2,2023-07-01,100001083,Boho Lace-Up Blouse,2250000,4500000
987,1678,21,2,2023-07-19,100000284,Boho Lace-Up Blouse,2250000,4500000
988,1504,21,2,2023-07-18,100000864,Boho Lace-Up Blouse,2250000,4500000
989,1869,21,2,2023-08-24,100001499,Boho Lace-Up Blouse,2250000,4500000
990,2533,21,2,2023-08-09,100000316,Boho Lace-Up Blouse,2250000,4500000
